,title_text,label,label_score
901,foto anak durhaka ubah buaya gunung picung camat tenjolaya kabupaten bogor,false,1
902,keren yah mobil sita maha lembaga suci,false,1
903,foto kerja sutet peristiwa mati listrik jakarta jabar banten,false,1
904,oktober 2019 prabowo sandi lantik,false,1
905,tampak jin mata sipit hakim,false,1
906,ahok ganti maruf amin,false,1
907,tusuk gigi kunyit deteksi borax,false,1
908,culi anak kus hilir kabupaten tanah bumbu kalimantan selatan,false,1
909,konsumsi garam impor china,false,1
910,bahaya ucap selamat gif whatsapp,false,1
911,lowong kerja garuda indonesia,false,1
912,rakyat vietnam usir ribu warga cina,false,1
913,ridwan kamil tinggal pilih religius pilgub jabar dukung lgbt,false,1
914,klarifikasi sebar berita detikcom hoax,false,1
915,fpi bubar obat gratis dpp pdi juang tambora,false,1
916,logo bank indonesia pecah ratus ribu bendera tentara komunis,false,1
917,biskuit crispy crackers klaim kandung lilin mudah bakar,false,1
918,rokok marlboro isi ganja,false,1
919,antenna your mask,false,1
920,pks tolak sandiwara,false,1
921,jerman tiba2 awan hitam tedengar suara adzan lingkung tdk masjid,false,1
922,film kapten amerika capten steve bangun modern lihat virus corona,false,1
923,jaga jarak mutusin matarantai konser rame doi,false,1
924,menag izin masjid gelar salat tarawih pandemi covid,false,1
925,pasar pasar tradisional tanjung karang teluk betung besok tutup,false,1
926,area kantor nokia menara mulia bersih karyawan tinggal,false,1
927,istana resmi pki boleh indonesia,false,1
928,razia indomie taiwan,false,1
929,polisi aman mobil isi bahan ledak lantik presiden wakil presiden,false,1
930,mahasiswa usir tumpang gelap,false,1
931,artikel jokowi china bantu padam bakar hutan indonesia,false,1
932,menit riau jakarta,false,1
933,posko lawan bangkit pki glodok,false,1
934,ketua kpu 2014 husni kamil mayat penuh bercak darah,false,1
935,jembatan palembang penuh dukung jokowi saking penuh tumpu pasir,false,1
936,rakyat cina kpu surabaya daftar dpt milu,false,1
937,kwik kian gie tinggal dunia,false,1
938,manusia pro pki,false,1
939,tni selundup tanah arab,false,1
940,tangkap tuyul desa karangejo blitar,false,1
941,tentara cina nyamar,false,1
942,susup gpib maranatha bandung,false,1
943,lapor polisi hate speech diri seword com anggap salah alamat,false,1
944,the oic world human rights organization have become blind,false,1
945,laku bunuh pulo mas ridwan sitorus alias ius pane tangkap medan,false,1
946,fenomena equinox bikin suhu derajat celcius indonesia,false,1
947,foto jokowi ukur baju karya desainer ivan gunawan,false,1
948,instruksi gubernur dki jakarta tilang masker pikobar,false,1
949,dukung fanatik jokowi tinggal jalan kilometer,false,1
950,breaking news megawati undur ketua pdip,false,1
951,ruslan buton pecat tni tolak tka china,false,1
952,geoge floyd tewas tembak,false,1
953,kadus hakim warga babak bur akibat bagi sembako corona sasar,false,1
954,wapres konser ramadhan nonton donasi pahala lebih puasa,false,1
955,foto italia gagal sepenuh covid,false,1
956,pesan beranta mosi tawar rapid test kit covid,false,1
957,puncak sebar virus corona april april 2020,false,1
958,jakarta daerah infeksi virus covid salah pilih gubernur,false,1
959,alkohol bunuh coronavirus covid,false,1
960,foto kabah sepi thawaf virus corona,false,1
961,air rebus bawang putih sembuh virus corona,false,1
962,pelintir judul berita dokter wapres maruf amin istirahat,false,1
963,nyanyi henny purwonegoro tinggal dunia,false,1
964,jembatan darurat bangun jam jepang,false,1
965,israel larang nelayan palestina laut,false,1
966,maklumat majelis rakyat papua mahasiswa papua kota studi lanjut studi,false,1
967,jembatan jalan cemara medan roboh,false,1
968,suporter tinggal laga tira persikabo persija,false,1
969,video roboh rumah lantar istri tahu selingkuh suami,false,1
970,shoot one bhs cina,false,1
971,tinggal serda supran sida kait virus cacar monyet,false,1
972,samsul bahri ketua kpps sydney pro,false,1
973,jeli perhati jari tangan palsu,false,1
974,orang jakarta canggih euy,false,1
975,foto spanduk optimis jokowi bohong ingkar janji,false,1
976,istri indro warkop tinggal okok pasif,false,1
977,sahkan undang2 lgbt nikah jenis,false,1
978,najwa shihab dukung prabowo sandi,false,1
979,spanduk pasang cebong,false,1
980,info rekruitmen bumn nindya karya,false,1
981,habibie lawan berat prabowo jokowi,false,1
982,iklan lowong kerja hamil istri lurah gorontalo hadiah juta,false,1
983,bpbd bogor ingat potensi bencana gera tanah camat,false,1
984,ormas pas klarifikasi insiden bubar kkr sabuga bandung,false,1
985,foto ungsi suriah,false,1
986,konsumsi telur rebus malam tangkal covid,false,1
987,video raja bahrain dubai awal robot,false,1
988,pesan beranta kantor pusat kawan tutup salah direksi tinggal orang karyawan papar covid,false,1
989,sabam sirait tinggal dunia april 2020,false,1
990,tenaga medis china bantu tangan covid indonesia,false,1
991,hujan batu serpih meteor bumi purwakarta,false,1
992,gusti kanjeng ratu condrokirono izin pengunaan area keraton isu sara,false,1
993,jokowi pidato menit tertawa orang jepang,false,1
994,surat suara coblos tebar,false,1
995,pesawat pribadi prabowo larang darat bandara syamsudin noor banjarmasin,false,1
996,duit baju makan acara sunyi rawan jokowi bunuh,false,1
997,rakyat berontak,false,1
998,anggur jual pinggir jalan padang tegal formalin,false,1
999,foto salam jari kapolda sumut paulus waterpauw ketua rawan djarot sihar,false,1
1000,gempa malang selatan,false,1
1001,klarifikasi sekjen pbnu tolak ustadz abdul somad,false,1
1002,foto mobil uno masuk busway,false,1
1003,jokowi naik pajak hasil,false,1
1004,foto logo love israel permen tos,false,1
1005,ahok izin natal monas larang aji monas,false,1
1006,gedung jaksa agung bakar lbp mutih koruptor,false,1
1007,laki laki soekarno jend soerdirman ayahanda habieb risziq shihab,false,1
1008,video biadab banget laku jenazah muslim,false,1
1009,hari rapid test covid santri kudus 000 santri sadar,false,1
1010,ide alquran nusantara sdh realisasi,false,1
1011,katalog model alexis,false,1
1012,surat seru siaga majelis ulama indonesia,false,1
1013,corona wabah gubernur ganjar libur driver grab grobogan aju grab insetif 200rb,false,1
1014,video detik detik tsunami jepang februari 2020,false,1
1015,warga garut korban begal,false,1
1016,some say the sound whale,false,1
1017,gym angkat bicara kait broadcast sila ucap selamat natal catut nama,false,1
1018,nata coco buat plastik bahaya anak anak,false,1
1019,pabrik narkoba digrebek tasikmalaya laku cina,false,1
1020,aseng pake seri mobil china,false,1
1021,mahasiswa uinsu tinggal dunia laksana demo kota medan,false,1
1022,sri mulyani dana haji triliun tutup defisit bpjs,false,1
1023,kyai aku kubu curang,false,1
1024,derita gila akibat pilpres tingkat tajam sumbar,false,1
1025,santun celaka jasa raharja 100 persen,false,1
1026,terb0ngkar beli tanah strategi indonesia,false,1
1027,austria lahar panas perut bumi,false,1
1028,tol jakarta cikampek ambruk,false,1
1029,lite hack,false,1
1030,munir bunuh prabowo salah,false,1
1031,megawati soekarnoputri rawat rumah sakit stroke,false,1
1032,temu mayat anak kelas sdn pademangan barat mayor,false,1
1033,nomor porsi haji berangkat 2018 2030,false,1
1034,indonesia sayang indonesia malang,false,1
1035,pemoge tewas jalur alternatif cikidang,false,1
1036,gedung tri jual,false,1
